Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN06267,2.0,,,3.0,,0.0,,,2018.0,5.0,,,,0.0,,126.0,1.0,0.0
INN01003,2.0,,,3.0,Meal Plan 1,0.0,,25.0,2017.0,9.0,,,,0.0,,,,0.0
INN32193,2.0,,2.0,2.0,,0.0,,134.0,2017.0,12.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN31905,2.0,,,,Meal Plan 1,,,,2018.0,6.0,17.0,Offline,0.0,0.0,0.0,,,0.0
INN22776,1.0,,,2.0,Meal Plan 1,0.0,,,2017.0,12.0,,Online,,0.0,0.0,,0.0,0.0
INN26625,,,,5.0,Meal Plan 1,0.0,Room_Type 1,,,7.0,11.0,Online,0.0,0.0,0.0,133.46,,0.0
INN06724,2.0,,,3.0,Meal Plan 1,0.0,Room_Type 1,85.0,2018.0,11.0,,Online,,0.0,0.0,,2.0,0.0
INN10146,2.0,0.0,1.0,2.0,Meal Plan 2,0.0,,,2017.0,10.0,,Offline,,0.0,,,,1.0
INN09918,1.0,,,1.0,Meal Plan 1,0.0,,,,1.0,,Corporate,,0.0,0.0,,0.0,0.0
INN12344,,,,2.0,,0.0,Room_Type 1,193.0,2018.0,,,,,0.0,,,0.0,1.0
INN22576,2.0,,,1.0,,,,,2018.0,1.0,,,,0.0,0.0,,0.0,0.0
INN28962,1.0,,,2.0,,,Room_Type 1,,2017.0,9.0,,,,0.0,0.0,,0.0,1.0
INN14324,2.0,,2.0,0.0,Meal Plan 1,,,6.0,2018.0,8.0,,Offline,,0.0,0.0,,0.0,0.0
INN26983,1.0,,0.0,1.0,Meal Plan 1,0.0,,6.0,2017.0,9.0,,,,0.0,,,1.0,0.0
INN35780,2.0,,,2.0,,,,47.0,2018.0,9.0,,Online,,0.0,0.0,125.1,,1.0
INN29282,1.0,,,1.0,Meal Plan 1,,,,2018.0,2.0,,,,0.0,0.0,86.0,,0.0
INN22457,1.0,0.0,,3.0,,0.0,,,2018.0,2.0,,Offline,0.0,0.0,,,0.0,1.0
INN14854,2.0,,0.0,1.0,Meal Plan 1,,,,,6.0,,,,0.0,,,0.0,0.0
INN27520,2.0,0.0,0.0,2.0,Meal Plan 1,0.0,,,2018.0,5.0,6.0,,,0.0,,,0.0,0.0
INN15222,,,0.0,,Meal Plan 1,0.0,,,2018.0,8.0,,,,0.0,0.0,,1.0,0.0
INN11387,2.0,,,1.0,,,,,,12.0,,Online,,0.0,0.0,,1.0,0.0
INN05934,2.0,,,1.0,Meal Plan 1,0.0,,,2018.0,2.0,,Online,0.0,0.0,0.0,108.0,1.0,0.0
INN35665,2.0,,,,Not Selected,0.0,,52.0,2018.0,2.0,,,,0.0,0.0,,0.0,1.0
INN02954,,,,2.0,Meal Plan 1,,,,,6.0,,,,0.0,0.0,,,1.0
INN35819,2.0,,,0.0,Meal Plan 1,,Room_Type 1,,2017.0,10.0,,,,0.0,0.0,,0.0,0.0
INN02738,1.0,,,,Meal Plan 1,0.0,,,2017.0,9.0,,,,0.0,,,2.0,0.0
INN34258,2.0,,,1.0,Meal Plan 1,1.0,,,,2.0,,Online,0.0,0.0,,,1.0,0.0
INN32500,2.0,,1.0,0.0,,0.0,Room_Type 6,,2018.0,5.0,29.0,,,0.0,,,2.0,0.0
INN29351,2.0,,,2.0,,,Room_Type 1,,2018.0,11.0,,Online,0.0,0.0,,97.2,2.0,0.0
INN08292,1.0,,,,Meal Plan 1,,Room_Type 1,,2018.0,4.0,,Online,0.0,0.0,0.0,,,0.0
INN03040,2.0,,,5.0,,0.0,,,2018.0,8.0,,,,0.0,,,0.0,0.0
INN25986,,0.0,,0.0,Meal Plan 2,0.0,Room_Type 1,,2018.0,4.0,,,0.0,0.0,,,0.0,1.0
INN04437,2.0,,,4.0,Meal Plan 2,,,49.0,2018.0,12.0,7.0,Online,,0.0,0.0,,1.0,0.0
INN05107,3.0,,,1.0,,0.0,Room_Type 4,19.0,2018.0,4.0,,,0.0,0.0,,,,1.0
INN22953,1.0,,,2.0,,0.0,,,,2.0,,,,0.0,0.0,,0.0,0.0
INN08130,1.0,,,,Meal Plan 2,0.0,,,2017.0,9.0,28.0,,,0.0,0.0,,,1.0
INN00654,,,,2.0,Meal Plan 1,0.0,Room_Type 2,,2018.0,8.0,19.0,Online,,0.0,0.0,,,0.0
INN22036,,,,,Meal Plan 1,0.0,,,2018.0,10.0,,,,0.0,0.0,,1.0,0.0
INN19802,2.0,0.0,,,Meal Plan 1,0.0,Room_Type 1,,2018.0,10.0,,Online,,0.0,,,2.0,0.0
INN16149,,,,3.0,,0.0,,,2018.0,11.0,,,,0.0,0.0,,,1.0
INN21714,,,,2.0,,0.0,Room_Type 4,204.0,2018.0,10.0,7.0,,,0.0,0.0,,0.0,1.0
INN03546,2.0,,,1.0,Meal Plan 1,,Room_Type 1,,2017.0,10.0,,,,0.0,,70.0,0.0,1.0
INN20085,2.0,,2.0,,Meal Plan 1,0.0,,,2017.0,9.0,12.0,Online,0.0,0.0,0.0,,,0.0
INN14097,1.0,,1.0,3.0,,0.0,,,2018.0,10.0,,,,0.0,0.0,,1.0,0.0
INN17098,2.0,,,,,0.0,,,2018.0,8.0,,,,0.0,0.0,,,1.0
INN35578,1.0,,2.0,6.0,Meal Plan 1,0.0,Room_Type 1,,2017.0,9.0,,Online,0.0,0.0,0.0,69.12,1.0,0.0
INN27259,,,1.0,,Meal Plan 1,,,,2018.0,3.0,,Offline,,0.0,,,0.0,0.0
INN36043,2.0,,1.0,,,0.0,,,2018.0,6.0,,Online,,0.0,0.0,,1.0,1.0
INN09763,2.0,0.0,1.0,2.0,Not Selected,,,36.0,2018.0,10.0,,,,0.0,0.0,,1.0,0.0
INN24678,2.0,,1.0,1.0,,,,23.0,2018.0,9.0,,Online,0.0,0.0,0.0,169.0,2.0,0.0
INN34362,,,,3.0,Meal Plan 1,0.0,,,2018.0,11.0,,,,0.0,0.0,,,1.0
INN02822,1.0,,,,Meal Plan 1,,,,2018.0,10.0,,,,0.0,0.0,115.0,,1.0
INN18406,2.0,0.0,0.0,4.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,5.0,4.0,Offline,0.0,0.0,0.0,,1.0,0.0
INN14089,2.0,,2.0,4.0,Meal Plan 1,,,,2018.0,8.0,,Offline,,0.0,0.0,,0.0,0.0
INN34005,2.0,,,3.0,,0.0,,189.0,2018.0,7.0,,Online,,0.0,0.0,,1.0,0.0
INN28601,2.0,,0.0,,Meal Plan 1,0.0,Room_Type 4,,2018.0,12.0,,Offline,0.0,0.0,0.0,69.36,0.0,0.0
INN24200,,,,2.0,Meal Plan 1,,Room_Type 1,,2018.0,10.0,,,,0.0,0.0,,0.0,1.0
INN05281,2.0,,,4.0,Meal Plan 1,,Room_Type 1,,2017.0,8.0,,Online,,0.0,,,2.0,0.0
INN18941,2.0,,2.0,0.0,Meal Plan 1,,,,2018.0,9.0,,Online,,0.0,0.0,,1.0,0.0
INN07090,1.0,,0.0,2.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,5.0,,Corporate,,0.0,0.0,,0.0,0.0
INN05239,2.0,,0.0,,Meal Plan 1,,,,2018.0,9.0,,,0.0,0.0,,,1.0,0.0
INN09095,2.0,,,2.0,,0.0,Room_Type 4,18.0,2018.0,12.0,,,0.0,0.0,,148.0,2.0,0.0
INN15569,2.0,,,0.0,,0.0,Room_Type 1,,2018.0,2.0,,,,0.0,,,,0.0
INN30511,2.0,,,4.0,Meal Plan 1,0.0,,,2017.0,9.0,,Online,,0.0,,,0.0,0.0
INN16566,2.0,,2.0,0.0,,0.0,,228.0,2018.0,5.0,,,0.0,0.0,,,1.0,1.0
INN25025,1.0,,0.0,3.0,,0.0,,,2018.0,1.0,,,,0.0,,,1.0,0.0
INN17138,1.0,,,2.0,,0.0,Room_Type 1,18.0,2018.0,2.0,9.0,Online,,0.0,0.0,,,0.0
INN01854,2.0,,1.0,2.0,,0.0,Room_Type 1,,2018.0,4.0,,,,0.0,0.0,,0.0,1.0
INN35870,1.0,,,,,0.0,Room_Type 1,2.0,,2.0,,Online,,0.0,0.0,86.0,0.0,0.0
INN02164,2.0,,,2.0,Meal Plan 1,0.0,Room_Type 1,98.0,2018.0,4.0,,,,0.0,0.0,,1.0,1.0
INN04364,,,,,Meal Plan 1,0.0,,,2018.0,12.0,,,,0.0,0.0,,,0.0
INN30466,2.0,0.0,0.0,,,0.0,,80.0,2018.0,11.0,15.0,Online,0.0,0.0,,,1.0,0.0
INN01251,1.0,0.0,,3.0,Meal Plan 1,0.0,,,2018.0,7.0,3.0,Online,0.0,0.0,,108.9,1.0,0.0
INN24415,,,,3.0,,,Room_Type 4,,2018.0,12.0,27.0,,0.0,0.0,0.0,,,0.0
INN10919,2.0,0.0,,1.0,,0.0,Room_Type 1,52.0,2018.0,11.0,,Online,,0.0,0.0,,1.0,0.0
INN08819,2.0,0.0,,,,,,32.0,2017.0,10.0,,,,0.0,,,0.0,0.0
INN10070,,,,4.0,Meal Plan 1,,,,2018.0,10.0,,,,0.0,,175.56,1.0,0.0
INN03967,,,,1.0,,1.0,,28.0,,7.0,,Corporate,,0.0,0.0,,,0.0
INN16262,2.0,,,1.0,Not Selected,,,16.0,2018.0,4.0,,Online,,,,,1.0,0.0
INN10119,2.0,,,3.0,,,Room_Type 1,,2018.0,5.0,,Online,,0.0,,,1.0,0.0
INN07142,2.0,,0.0,3.0,,0.0,,,2017.0,8.0,,,0.0,0.0,,138.0,0.0,0.0
INN04984,2.0,,,2.0,,,,,2018.0,9.0,,Online,,0.0,0.0,,1.0,0.0
INN24990,2.0,,2.0,,,,,109.0,,4.0,,Online,0.0,0.0,,,1.0,0.0
INN16140,1.0,,,,,,,,,9.0,,Online,0.0,0.0,0.0,114.0,2.0,0.0
INN03657,2.0,,,2.0,,,,,2018.0,10.0,,Online,0.0,0.0,,,0.0,1.0
INN35884,2.0,,,,,,,,,4.0,19.0,Online,,0.0,,129.0,1.0,0.0
INN36079,2.0,,,2.0,Meal Plan 2,,,,2017.0,9.0,,,,0.0,0.0,,0.0,0.0
INN35733,1.0,,1.0,,Meal Plan 1,0.0,,253.0,2018.0,9.0,,Online,,0.0,,,,0.0
INN27929,2.0,0.0,,5.0,Meal Plan 1,0.0,,,2018.0,2.0,,Online,,0.0,,,,0.0
INN08986,2.0,,,1.0,Not Selected,1.0,Room_Type 1,,2018.0,9.0,,Online,,0.0,,96.3,1.0,0.0
INN05092,2.0,,,1.0,Meal Plan 1,0.0,,,2018.0,5.0,,Online,0.0,0.0,0.0,161.0,0.0,1.0
INN32174,3.0,,,1.0,,,,35.0,2018.0,6.0,,Online,,0.0,0.0,,0.0,1.0
INN27696,1.0,,0.0,3.0,Meal Plan 2,0.0,,,2018.0,5.0,,Offline,,0.0,,,0.0,0.0
INN06967,,,,1.0,,,,,2018.0,5.0,,Online,,0.0,0.0,,1.0,0.0
INN26626,2.0,,,1.0,,1.0,Room_Type 6,,2018.0,8.0,6.0,,,0.0,0.0,,2.0,0.0
INN27995,1.0,,1.0,,Meal Plan 1,0.0,Room_Type 1,,2018.0,11.0,,,,0.0,,,0.0,0.0
INN30235,3.0,,,2.0,,,Room_Type 4,,2018.0,6.0,,,,0.0,0.0,,2.0,0.0
INN13386,2.0,,,1.0,Meal Plan 1,0.0,,157.0,2018.0,7.0,,Offline,,0.0,,112.0,0.0,1.0
INN16633,2.0,0.0,1.0,,,,,,2018.0,8.0,,Offline,,0.0,0.0,,0.0,0.0
INN08963,,,0.0,2.0,,,,,,2.0,,Online,,0.0,,,,1.0
INN35787,2.0,,,2.0,,,Room_Type 1,,2017.0,10.0,,,,0.0,0.0,,,0.0
INN03409,1.0,,,3.0,,0.0,,,2018.0,5.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN04000,2.0,0.0,,2.0,,,,,2017.0,8.0,,,,0.0,,,0.0,0.0
INN21222,,,,3.0,,,,,2018.0,4.0,,Offline,,0.0,,,0.0,0.0
INN22851,2.0,,,1.0,,0.0,,150.0,2018.0,4.0,,,,0.0,0.0,,,1.0
INN23171,1.0,0.0,,1.0,Meal Plan 1,,,,2018.0,2.0,,,0.0,0.0,0.0,,2.0,0.0
INN21994,2.0,,1.0,1.0,,0.0,,,2018.0,4.0,,,,0.0,,,2.0,0.0
INN13602,2.0,,,1.0,Not Selected,0.0,,,2018.0,7.0,,Online,,0.0,0.0,94.5,0.0,0.0
INN02242,1.0,,0.0,4.0,Meal Plan 1,0.0,,0.0,2017.0,10.0,7.0,,,0.0,0.0,,1.0,0.0
INN04311,2.0,,,1.0,Meal Plan 1,,,,2018.0,8.0,,Online,,0.0,0.0,,0.0,1.0
INN02590,,,1.0,5.0,,0.0,Room_Type 1,,2018.0,8.0,,,,0.0,,,0.0,1.0
INN19368,,,,,Meal Plan 1,,Room_Type 1,,2018.0,6.0,,Offline,0.0,0.0,0.0,,,1.0
INN35469,,0.0,,1.0,,,,,2018.0,7.0,,Offline,,0.0,,,,0.0
INN05147,2.0,,,,Meal Plan 1,,,92.0,2017.0,11.0,,Online,0.0,0.0,0.0,,1.0,1.0
INN26347,2.0,,,2.0,,,Room_Type 1,,2018.0,9.0,,Online,0.0,0.0,0.0,,1.0,0.0
INN24297,,,,,Not Selected,0.0,,,2018.0,8.0,,Online,0.0,0.0,,139.0,0.0,0.0
INN06299,2.0,,,1.0,Meal Plan 1,0.0,,,2017.0,12.0,,Online,,0.0,,,2.0,0.0
INN23125,2.0,0.0,,,,0.0,,124.0,2018.0,10.0,,Online,,0.0,0.0,,2.0,0.0
INN13228,2.0,,,,Meal Plan 1,0.0,,,2018.0,8.0,22.0,,,0.0,0.0,,,1.0
INN32799,1.0,,,1.0,Meal Plan 1,,,,2018.0,4.0,,,,1.0,,,0.0,0.0
INN10200,,,,2.0,,,Room_Type 1,,2018.0,6.0,,Offline,0.0,0.0,0.0,,1.0,1.0
INN20406,2.0,,1.0,,Meal Plan 1,0.0,Room_Type 1,,,10.0,,,0.0,0.0,0.0,,0.0,1.0
INN34113,2.0,,0.0,3.0,Meal Plan 1,,,,2018.0,11.0,,,,0.0,,,2.0,1.0
INN30196,,,,2.0,,0.0,,,2017.0,11.0,,,,0.0,,,0.0,0.0
INN21980,2.0,,,2.0,,0.0,,,2018.0,1.0,,Offline,,0.0,0.0,86.5,0.0,0.0
INN16067,1.0,,,1.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,,,,,0.0,0.0,64.5,,0.0
INN23159,2.0,,,,,,,,2018.0,9.0,,Offline,0.0,0.0,0.0,,,1.0
INN00459,2.0,,,2.0,Meal Plan 2,0.0,Room_Type 1,,2017.0,9.0,18.0,,0.0,0.0,0.0,,0.0,0.0
INN12768,2.0,,,0.0,,,,386.0,2018.0,10.0,,,,0.0,0.0,,1.0,1.0
INN19270,2.0,,2.0,,Meal Plan 1,,Room_Type 1,,2018.0,3.0,,,,0.0,0.0,100.0,0.0,1.0
INN02556,2.0,,,2.0,,0.0,Room_Type 1,,2018.0,8.0,,Online,,0.0,,148.0,,0.0
INN31747,2.0,,,1.0,,0.0,,,2018.0,12.0,10.0,,,0.0,0.0,,0.0,0.0
INN36010,2.0,,,1.0,,0.0,,,2017.0,12.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN35961,2.0,,1.0,2.0,Meal Plan 1,0.0,Room_Type 4,,,9.0,,Online,,0.0,0.0,,0.0,1.0
INN09232,2.0,,2.0,,,,Room_Type 1,,2018.0,7.0,,Online,,0.0,,,,1.0
INN11090,2.0,0.0,,0.0,,0.0,,,2018.0,9.0,,,0.0,0.0,0.0,89.0,0.0,0.0
INN28899,2.0,0.0,,5.0,,0.0,,,2018.0,2.0,,,,0.0,,,,0.0
INN04390,2.0,,1.0,2.0,Meal Plan 1,,Room_Type 4,,2018.0,3.0,,Online,,0.0,0.0,,1.0,0.0
INN35158,2.0,,0.0,2.0,,0.0,,,2017.0,7.0,,,,0.0,,,0.0,1.0
INN27794,2.0,0.0,,,Meal Plan 1,0.0,Room_Type 1,121.0,2018.0,7.0,,,,0.0,0.0,,0.0,1.0
INN22017,2.0,,,,,0.0,,29.0,2018.0,6.0,,,,0.0,0.0,,2.0,0.0
INN10121,2.0,,0.0,4.0,,,,,2018.0,11.0,,,,0.0,,111.0,2.0,0.0
INN09865,2.0,,0.0,,,0.0,Room_Type 6,0.0,2017.0,9.0,8.0,,0.0,0.0,,,1.0,0.0
INN03858,2.0,,,2.0,,0.0,Room_Type 4,,,4.0,,Online,,0.0,,,1.0,0.0
INN29618,,,,4.0,,,,,2018.0,4.0,27.0,,0.0,0.0,0.0,,0.0,1.0
INN31234,2.0,,1.0,2.0,,,,,2017.0,10.0,12.0,Offline,0.0,0.0,,,0.0,1.0
INN33124,,,,,Meal Plan 2,0.0,,,2018.0,5.0,,,,0.0,0.0,,0.0,0.0
INN01011,3.0,,,1.0,Meal Plan 1,0.0,Room_Type 4,,2018.0,6.0,,,0.0,0.0,0.0,,0.0,0.0
INN24892,2.0,,,1.0,,0.0,,,2018.0,8.0,,Online,,0.0,,,,1.0
INN15941,2.0,,,2.0,Meal Plan 2,,,,2018.0,10.0,,Offline,,0.0,0.0,115.0,1.0,1.0
INN05364,3.0,,,,,,Room_Type 4,29.0,,8.0,,Online,,0.0,0.0,150.17,,0.0
INN30017,1.0,,,2.0,Meal Plan 1,0.0,,,2018.0,2.0,,Corporate,,0.0,,97.0,,0.0
INN32847,2.0,,2.0,,Meal Plan 1,1.0,Room_Type 1,,2018.0,8.0,,Online,,0.0,,,,0.0
INN20628,2.0,,2.0,0.0,,,,76.0,2018.0,9.0,18.0,Offline,,0.0,0.0,,0.0,1.0
INN21262,1.0,,,,Meal Plan 1,,,,2018.0,2.0,,Corporate,0.0,0.0,,,0.0,0.0
INN28464,2.0,0.0,,2.0,,0.0,,,2018.0,5.0,,Online,,0.0,0.0,140.4,1.0,0.0
INN32371,1.0,,,1.0,Meal Plan 1,0.0,,,,11.0,17.0,,,0.0,0.0,,0.0,0.0
INN00935,1.0,,,2.0,,,,,2017.0,8.0,,Online,,0.0,,,1.0,1.0
INN32528,2.0,,2.0,2.0,,,,123.0,2018.0,7.0,,Online,,0.0,0.0,,,1.0
INN22587,,,,,,0.0,,,,,,Online,,0.0,0.0,187.5,,
INN27708,2.0,,,,,,,,2017.0,8.0,,,,0.0,,,0.0,1.0
INN01344,2.0,,0.0,2.0,,0.0,Room_Type 1,,2018.0,9.0,,,0.0,0.0,0.0,120.0,,1.0
INN16312,1.0,,0.0,4.0,Meal Plan 1,,Room_Type 4,,2018.0,12.0,,Online,,0.0,,131.35,,0.0
INN08710,2.0,,1.0,0.0,Meal Plan 1,,,,2017.0,8.0,,Online,,0.0,0.0,,0.0,0.0
INN00775,2.0,,,1.0,Not Selected,0.0,Room_Type 1,,,,,,,0.0,,,1.0,0.0
INN31369,2.0,0.0,,2.0,,0.0,Room_Type 1,,2018.0,9.0,,Offline,,0.0,0.0,115.0,1.0,1.0
INN17014,2.0,,1.0,0.0,Not Selected,0.0,,,2018.0,2.0,,,,0.0,0.0,,0.0,1.0
INN14861,2.0,0.0,2.0,,Meal Plan 1,,Room_Type 1,53.0,2018.0,3.0,,Offline,,0.0,0.0,,1.0,0.0
INN03087,2.0,,0.0,3.0,,0.0,Room_Type 1,8.0,2017.0,10.0,,,0.0,0.0,,,0.0,0.0
INN17533,2.0,,2.0,0.0,Meal Plan 1,,Room_Type 6,,2017.0,8.0,,Online,0.0,0.0,0.0,153.0,0.0,0.0
INN12476,1.0,,1.0,2.0,Meal Plan 1,,Room_Type 1,118.0,,6.0,,Offline,,0.0,,,,0.0
INN10247,,,,4.0,Meal Plan 1,0.0,,,,11.0,,Online,0.0,0.0,,,1.0,0.0
INN29883,2.0,,,0.0,Meal Plan 1,,,,,8.0,7.0,,,0.0,0.0,,0.0,0.0
INN30966,2.0,0.0,,,Meal Plan 1,,,,2018.0,3.0,9.0,,,0.0,0.0,101.0,,0.0
INN17749,2.0,,,3.0,Meal Plan 1,0.0,,,,10.0,,Offline,,0.0,0.0,,1.0,0.0
INN30742,2.0,,,0.0,Meal Plan 1,,Room_Type 1,,2018.0,10.0,,Online,0.0,0.0,,160.0,,0.0
INN35569,2.0,,,1.0,,0.0,Room_Type 1,138.0,2018.0,8.0,,,0.0,0.0,0.0,,0.0,0.0
INN06007,2.0,,,4.0,,,,,,11.0,,,0.0,0.0,,,,1.0
INN34744,,,1.0,,Not Selected,,Room_Type 1,,2018.0,6.0,,Online,0.0,0.0,,,0.0,1.0
INN26372,,0.0,,2.0,,,,,2017.0,9.0,30.0,,,0.0,0.0,,0.0,0.0
INN08390,3.0,,,,Meal Plan 1,,,,2018.0,10.0,18.0,Online,,0.0,,151.2,1.0,0.0
INN22583,2.0,,,,,0.0,Room_Type 1,,2018.0,7.0,,,0.0,0.0,,,0.0,1.0
INN23934,2.0,,,,,,,,2018.0,5.0,21.0,,,0.0,,,1.0,0.0
INN23261,,,1.0,1.0,Not Selected,0.0,Room_Type 1,,2018.0,5.0,,Online,,0.0,0.0,,0.0,1.0
INN07618,1.0,,,2.0,Meal Plan 2,0.0,Room_Type 1,,2017.0,8.0,,Offline,,0.0,0.0,87.0,0.0,0.0
INN20053,3.0,,0.0,4.0,,,,,2018.0,7.0,27.0,Online,0.0,0.0,0.0,,1.0,0.0
INN13877,1.0,,0.0,0.0,,0.0,,,2018.0,9.0,,Online,1.0,0.0,,,1.0,0.0
INN16561,,,,,,,,,,2.0,26.0,,0.0,0.0,,,,0.0
INN35432,2.0,,,2.0,Meal Plan 1,,Room_Type 1,,2018.0,8.0,5.0,,0.0,0.0,0.0,121.5,3.0,0.0
INN11504,,,,2.0,,0.0,,233.0,2018.0,10.0,14.0,,,0.0,0.0,,0.0,1.0
INN24613,2.0,,2.0,2.0,Meal Plan 1,0.0,,125.0,2018.0,3.0,,,,0.0,0.0,,0.0,1.0
INN18008,2.0,,,6.0,Meal Plan 1,0.0,,195.0,2018.0,9.0,,Online,0.0,0.0,,,0.0,1.0
INN17621,1.0,0.0,0.0,1.0,,,,118.0,2018.0,4.0,,,,0.0,0.0,90.9,0.0,1.0
INN06336,2.0,,2.0,,Meal Plan 1,0.0,Room_Type 6,,2018.0,3.0,,,0.0,0.0,,,,1.0
INN02235,2.0,,,2.0,,0.0,,9.0,2018.0,2.0,,,,0.0,,,,0.0
INN12356,2.0,,,,,0.0,Room_Type 1,45.0,2018.0,1.0,,Online,,0.0,,,0.0,0.0
INN22740,,,,3.0,Meal Plan 1,0.0,,,2018.0,1.0,,Offline,,0.0,0.0,,0.0,0.0
INN02395,,,,,,,,,,5.0,,Online,,0.0,,104.49,0.0,1.0
INN36041,2.0,,0.0,,Not Selected,0.0,,,2018.0,3.0,,,,0.0,0.0,,0.0,1.0
INN22572,,,0.0,5.0,Meal Plan 1,,,,2018.0,6.0,,,,0.0,0.0,,2.0,0.0
INN05919,3.0,,,2.0,Meal Plan 1,,,,,5.0,,Offline,0.0,0.0,,,,0.0
INN30320,2.0,,,0.0,Meal Plan 1,0.0,,,2018.0,5.0,,Online,,0.0,,108.9,2.0,0.0
INN05770,2.0,,0.0,2.0,,,Room_Type 2,,2017.0,12.0,,,,0.0,0.0,77.25,1.0,0.0
INN28767,2.0,,2.0,,Not Selected,,,,2018.0,10.0,,Online,,0.0,,,1.0,0.0
INN20636,2.0,,,,Meal Plan 2,,,,2018.0,6.0,,,,0.0,0.0,,,1.0
INN16290,2.0,,,4.0,,0.0,,,2018.0,3.0,26.0,Offline,,0.0,,80.75,0.0,0.0
INN10667,,,,,Meal Plan 1,0.0,,135.0,2018.0,9.0,,Offline,0.0,0.0,0.0,80.75,0.0,0.0
INN07773,3.0,,,4.0,,,Room_Type 4,,2018.0,8.0,,,,0.0,0.0,,0.0,1.0
INN01328,2.0,,,3.0,Meal Plan 1,,,,2018.0,5.0,,Online,,0.0,0.0,,0.0,0.0
INN11730,2.0,,,2.0,Meal Plan 1,0.0,Room_Type 1,,2017.0,9.0,,,,0.0,0.0,,,0.0
INN06614,2.0,,0.0,4.0,,0.0,Room_Type 1,,2018.0,10.0,,,,0.0,,,,1.0
INN03277,2.0,0.0,,2.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,12.0,23.0,Online,,0.0,0.0,,1.0,0.0
INN19131,2.0,,,2.0,Meal Plan 2,0.0,,,2017.0,9.0,,Offline,,0.0,0.0,,0.0,0.0
INN19699,2.0,,,2.0,Not Selected,,Room_Type 1,,2018.0,9.0,,Online,0.0,0.0,,,2.0,0.0
INN15721,2.0,,2.0,5.0,Meal Plan 1,,,,2017.0,10.0,,Online,,0.0,,,0.0,0.0
INN08295,2.0,,,,Meal Plan 1,,,56.0,,11.0,,,0.0,0.0,0.0,,0.0,0.0
INN08084,,,,,,,Room_Type 1,278.0,2018.0,12.0,,,0.0,0.0,0.0,89.25,1.0,1.0
INN27453,2.0,,,3.0,,,,,2018.0,10.0,,Offline,,0.0,,75.0,0.0,1.0
INN14973,2.0,,,3.0,,,,,2018.0,11.0,,Offline,0.0,0.0,,,,0.0
INN24950,1.0,,,2.0,Meal Plan 1,0.0,,,2018.0,9.0,12.0,,0.0,0.0,0.0,,,0.0
INN03675,2.0,,,1.0,,0.0,,,2018.0,7.0,,Online,,0.0,0.0,,,1.0
INN25625,2.0,,0.0,1.0,Meal Plan 1,0.0,,,2018.0,6.0,,Offline,,0.0,0.0,,,0.0
INN23521,,,,4.0,Meal Plan 1,0.0,Room_Type 4,,2018.0,12.0,,Online,0.0,0.0,0.0,,2.0,0.0
INN11466,3.0,,,2.0,,0.0,,,2018.0,7.0,,Online,,0.0,0.0,,2.0,0.0
INN09887,1.0,,0.0,,,0.0,,,2018.0,6.0,24.0,,,0.0,0.0,95.0,0.0,0.0
INN19696,3.0,,,2.0,,,,,2018.0,4.0,4.0,,0.0,0.0,0.0,,2.0,0.0
INN05162,2.0,,,2.0,,,,,2017.0,8.0,,Online,,0.0,0.0,76.5,,0.0
INN29560,1.0,0.0,,,,0.0,,1.0,,3.0,30.0,,0.0,0.0,,88.0,,0.0
INN05476,2.0,,,4.0,Meal Plan 1,0.0,,,2018.0,9.0,,,0.0,0.0,0.0,,,0.0
INN16240,2.0,,,2.0,Meal Plan 1,0.0,,,2018.0,4.0,20.0,,,0.0,0.0,,2.0,0.0
INN14811,1.0,0.0,,5.0,Meal Plan 1,,Room_Type 4,,2018.0,4.0,10.0,Online,,0.0,,,0.0,1.0
INN12926,2.0,,0.0,,,0.0,Room_Type 4,,2018.0,9.0,,,,0.0,0.0,,1.0,0.0
INN31681,3.0,,,2.0,Meal Plan 1,0.0,Room_Type 4,165.0,2018.0,10.0,28.0,,,0.0,0.0,123.3,2.0,1.0
INN00519,1.0,,,1.0,,0.0,Room_Type 1,,2018.0,10.0,,Online,,0.0,0.0,,0.0,0.0
INN07160,2.0,,0.0,2.0,Meal Plan 2,0.0,Room_Type 1,,,10.0,16.0,Online,,0.0,,,0.0,1.0
INN21822,2.0,,0.0,4.0,Meal Plan 1,,,,2017.0,10.0,,Offline,,0.0,0.0,,0.0,0.0
INN06361,2.0,,2.0,1.0,,,,,2018.0,4.0,,Online,,0.0,0.0,,1.0,0.0
INN02359,2.0,,1.0,4.0,,0.0,Room_Type 1,,2017.0,12.0,30.0,,,0.0,,,0.0,0.0
INN07343,,,,0.0,Meal Plan 1,0.0,,,2017.0,7.0,,,0.0,0.0,,,,1.0
INN28776,3.0,,,5.0,,,,59.0,2018.0,5.0,,Online,,0.0,0.0,,2.0,0.0
